transaction_id,date,product_id,quantity,unit_price,total_amount,discount_amount,customer_id,region
5781,2024-07-27,287,5,123.36,616.8,68.55,CUST8897,South
5782,2024-07-27,297,1,75.15,75.15,3.96,CUST8929,West
5783,2024-07-27,289,3,52.28,156.84,52.29,CUST1233,North
5784,2024-07-27,430,2,304.18,608.36,0.0,CUST6609,South
5785,2024-07-27,515,3,154.88,464.64,116.16,CUST6067,South
5786,2024-07-27,186,1,57.21,57.21,0.0,CUST4675,South
5787,2024-07-27,242,1,137.45,137.45,15.28,CUST5559,Central
5788,2024-07-27,144,1,140.14,140.14,15.57,CUST2959,South
5789,2024-07-27,24,2,54.47,108.94,12.1,CUST6840,West
5790,2024-07-27,8,2,43.64,87.28,0.0,CUST8525,Central
5791,2024-07-27,542,4,190.33,761.32,190.32,CUST1199,Central
5792,2024-07-27,500,2,453.73,907.46,47.76,CUST4741,South
5793,2024-07-27,486,4,261.49,1045.96,348.64,CUST6956,North
5794,2024-07-27,467,1,443.68,443.68,49.3,CUST7528,North
5795,2024-07-27,540,2,111.16,222.32,74.1,CUST6398,Central
5796,2024-07-27,487,1,379.66,379.66,0.0,CUST2100,East
5797,2024-07-27,454,1,396.96,396.96,20.89,CUST9761,Central
5798,2024-07-27,572,1,191.76,191.76,21.3,CUST2301,North
5799,2024-07-27,254,5,220.76,1103.8,275.95,CUST8317,Central
5800,2024-07-27,528,1,474.12,474.12,24.95,CUST9567,South
5801,2024-07-27,238,5,120.74,603.7,258.7,CUST5009,East
5802,2024-07-27,584,1,229.21,229.21,25.47,CUST3993,South
5803,2024-07-27,64,3,101.07,303.21,75.81,CUST4741,West
5804,2024-07-27,536,3,183.34,550.02,0.0,CUST3907,North
5805,2024-07-27,82,1,92.12,92.12,10.24,CUST5354,Central
5806,2024-07-27,203,6,93.13,558.78,139.68,CUST5546,North
5807,2024-07-27,463,2,241.35,482.7,0.0,CUST4113,North
5808,2024-07-27,588,3,181.06,543.18,60.36,CUST3171,Central
5809,2024-07-27,342,3,64.72,194.16,34.26,CUST5960,North
5810,2024-07-27,593,5,43.26,216.3,72.1,CUST4403,South
5811,2024-07-27,68,1,135.45,135.45,7.13,CUST4996,Central
5812,2024-07-27,96,3,44.11,132.33,33.09,CUST8819,West
5813,2024-07-27,39,1,120.27,120.27,0.0,CUST2610,Central
5814,2024-07-27,413,2,218.87,437.74,145.92,CUST1836,East
5815,2024-07-27,558,1,285.14,285.14,31.68,CUST2196,South
5816,2024-07-27,266,3,174.64,523.92,224.52,CUST8836,North
5817,2024-07-27,557,1,135.65,135.65,15.07,CUST8240,North
5818,2024-07-27,437,2,322.81,645.62,33.98,CUST8799,South
5819,2024-07-27,499,2,462.79,925.58,0.0,CUST2636,Central
5820,2024-07-27,323,2,49.87,99.74,24.94,CUST4522,Central
5821,2024-07-27,247,3,104.89,314.67,0.0,CUST8982,East
5822,2024-07-27,360,1,54.03,54.03,9.53,CUST1157,Central
5823,2024-07-27,536,1,183.34,183.34,0.0,CUST8041,North
5824,2024-07-27,355,2,83.94,167.88,29.62,CUST8252,South
5825,2024-07-27,493,1,358.8,358.8,18.88,CUST8475,North
5826,2024-07-27,403,2,204.73,409.46,72.26,CUST5124,West
5827,2024-07-27,179,1,33.44,33.44,3.72,CUST5435,West
5828,2024-07-27,59,1,124.48,124.48,0.0,CUST3892,East
5829,2024-07-27,105,1,31.37,31.37,0.0,CUST9311,West
5830,2024-07-27,251,3,196.65,589.95,65.55,CUST9424,East
5831,2024-07-27,506,3,104.68,314.04,134.58,CUST5909,East
5832,2024-07-27,623,3,211.93,635.79,70.65,CUST9719,South
5833,2024-07-27,357,1,149.46,149.46,7.87,CUST6589,East
5834,2024-07-27,454,3,396.96,1190.88,62.67,CUST9242,East
5835,2024-07-27,505,1,154.23,154.23,8.12,CUST8209,North
5836,2024-07-27,220,1,220.69,220.69,0.0,CUST3984,West
5837,2024-07-27,40,5,66.6,333.0,0.0,CUST1106,East
5838,2024-07-27,230,2,45.2,90.4,0.0,CUST9348,West
5839,2024-07-27,110,3,164.32,492.96,123.24,CUST9122,South
5840,2024-07-27,141,3,256.79,770.37,40.53,CUST3929,North
5841,2024-07-27,404,4,352.85,1411.4,470.48,CUST8078,East
5842,2024-07-27,307,1,199.53,199.53,0.0,CUST2549,West
5843,2024-07-27,447,1,402.42,402.42,21.18,CUST6610,Central
5844,2024-07-27,638,1,159.74,159.74,0.0,CUST3992,South
5845,2024-07-27,556,2,417.12,834.24,0.0,CUST2781,South
5846,2024-07-27,504,4,289.22,1156.88,289.2,CUST4493,East
5847,2024-07-27,53,1,137.98,137.98,0.0,CUST9221,East
5848,2024-07-27,145,3,96.63,289.89,32.22,CUST6243,Central
5849,2024-07-27,135,1,127.06,127.06,0.0,CUST8731,North
5850,2024-07-27,635,1,192.01,192.01,0.0,CUST5916,Central
5851,2024-07-27,183,1,269.99,269.99,14.21,CUST4445,Central
5852,2024-07-27,225,1,131.59,131.59,0.0,CUST3532,East
5853,2024-07-27,199,1,248.68,248.68,13.09,CUST3562,South
5854,2024-07-27,528,2,474.12,948.24,49.9,CUST7491,South
5855,2024-07-27,437,1,322.81,322.81,16.99,CUST3587,Central
5856,2024-07-27,390,2,201.97,403.94,44.88,CUST3574,East
5857,2024-07-27,277,3,161.11,483.33,53.7,CUST9461,West
5858,2024-07-27,499,1,462.79,462.79,0.0,CUST7830,East
5859,2024-07-27,63,3,47.15,141.45,7.44,CUST4747,East
5860,2024-07-27,279,1,66.18,66.18,0.0,CUST8732,East
5861,2024-07-27,513,1,451.17,451.17,23.75,CUST7075,South
5862,2024-07-27,518,3,71.93,215.79,38.1,CUST6017,East
5863,2024-07-27,293,1,201.02,201.02,0.0,CUST6798,East
5864,2024-07-27,646,1,137.17,137.17,0.0,CUST8368,East
5865,2024-07-27,110,3,164.32,492.96,123.24,CUST7968,Central
5866,2024-07-27,599,6,204.99,1229.94,527.1,CUST7447,West
5867,2024-07-27,218,4,44.8,179.2,31.64,CUST1092,West
5868,2024-07-27,72,1,80.41,80.41,4.23,CUST1906,West
5869,2024-07-27,440,3,62.19,186.57,0.0,CUST6793,South
5870,2024-07-27,176,2,132.68,265.36,66.34,CUST8485,East
5871,2024-07-27,589,2,240.56,481.12,0.0,CUST1319,South
5872,2024-07-27,282,1,66.82,66.82,0.0,CUST4417,East
5873,2024-07-27,290,2,162.87,325.74,0.0,CUST5829,East
5874,2024-07-27,634,1,129.17,129.17,6.8,CUST1387,East
5875,2024-07-27,352,2,120.88,241.76,0.0,CUST8004,West
5876,2024-07-27,185,1,82.86,82.86,0.0,CUST6336,Central
5877,2024-07-27,321,2,33.65,67.3,3.54,CUST4267,South
5878,2024-07-27,11,1,99.54,99.54,0.0,CUST9240,West
5879,2024-07-27,458,2,283.5,567.0,29.84,CUST5488,North
5880,2024-07-27,24,1,54.47,54.47,6.05,CUST2219,South
5881,2024-07-27,505,1,154.23,154.23,8.12,CUST3628,East
5882,2024-07-27,619,2,250.21,500.42,26.34,CUST8859,Central
5883,2024-07-27,504,5,289.22,1446.1,361.5,CUST8698,North
5884,2024-07-27,175,2,118.03,236.06,26.24,CUST7390,West
5885,2024-07-27,323,4,49.87,199.48,49.88,CUST5093,East
5886,2024-07-27,184,2,217.14,434.28,144.76,CUST7144,North
5887,2024-07-27,187,2,47.17,94.34,16.66,CUST2661,North
5888,2024-07-27,206,3,81.35,244.05,104.58,CUST6614,East
5889,2024-07-27,1,2,48.08,96.16,41.22,CUST9812,East
5890,2024-07-27,50,4,23.3,93.2,0.0,CUST8178,East
5891,2024-07-27,633,3,33.14,99.42,0.0,CUST2819,West
5892,2024-07-27,445,2,94.75,189.5,0.0,CUST3200,North
5893,2024-07-27,135,1,127.06,127.06,0.0,CUST6317,West
5894,2024-07-27,226,1,215.85,215.85,23.98,CUST3486,South
5895,2024-07-27,198,3,91.51,274.53,91.53,CUST5896,Central
5896,2024-07-27,264,4,142.0,568.0,0.0,CUST4276,Central
5897,2024-07-27,39,2,120.27,240.54,0.0,CUST2441,West
5898,2024-07-27,180,2,255.48,510.96,56.76,CUST5017,East
5899,2024-07-27,437,2,322.81,645.62,33.98,CUST9955,East
5900,2024-07-27,525,2,441.54,883.08,0.0,CUST9700,East
5901,2024-07-27,609,2,44.41,88.82,15.66,CUST1358,South
5902,2024-07-27,94,2,225.58,451.16,50.14,CUST2114,East
5903,2024-07-27,450,1,55.85,55.85,0.0,CUST6918,West
5904,2024-07-27,232,3,208.29,624.87,69.42,CUST4519,South
5905,2024-07-27,202,4,133.13,532.52,133.16,CUST6263,West
5906,2024-07-27,649,2,75.22,150.44,0.0,CUST4730,West
5907,2024-07-27,400,5,272.62,1363.1,454.35,CUST6934,East
5908,2024-07-27,252,3,90.86,272.58,68.13,CUST4260,East
5909,2024-07-27,469,5,43.71,218.55,72.85,CUST5183,Central
5910,2024-07-27,181,2,121.33,242.66,26.96,CUST1379,South
5911,2024-07-27,238,3,120.74,362.22,155.22,CUST2952,West
5912,2024-07-27,397,1,149.93,149.93,16.66,CUST8001,West
5913,2024-07-27,247,2,104.89,209.78,0.0,CUST8968,North
5914,2024-07-27,13,2,67.4,134.8,23.78,CUST9657,North
5915,2024-07-27,96,3,44.11,132.33,33.09,CUST9392,East
5916,2024-07-27,108,1,222.29,222.29,0.0,CUST1265,Central
5917,2024-07-27,122,2,263.16,526.32,27.7,CUST8163,North
5918,2024-07-27,72,2,80.41,160.82,8.46,CUST9261,East
5919,2024-07-27,574,1,208.51,208.51,36.8,CUST9827,West
5920,2024-07-27,470,2,92.69,185.38,20.6,CUST5630,Central
5921,2024-07-27,295,1,64.57,64.57,0.0,CUST6468,North
5922,2024-07-27,266,4,174.64,698.56,299.36,CUST2237,Central
5923,2024-07-27,364,1,57.58,57.58,10.16,CUST2509,Central
5924,2024-07-27,330,1,183.96,183.96,20.44,CUST2840,Central
5925,2024-07-27,260,1,296.56,296.56,0.0,CUST3592,Central
5926,2024-07-27,483,2,170.92,341.84,17.98,CUST2437,Central
5927,2024-07-27,34,2,30.66,61.32,15.32,CUST8675,Central
5928,2024-07-27,108,2,222.29,444.58,0.0,CUST4127,North
5929,2024-07-27,452,1,118.48,118.48,13.17,CUST8060,East
5930,2024-07-27,101,1,203.35,203.35,0.0,CUST8630,West
5931,2024-07-27,238,3,120.74,362.22,155.22,CUST3493,East
5932,2024-07-27,562,2,350.37,700.74,175.18,CUST2196,South
5933,2024-07-27,508,2,275.63,551.26,183.76,CUST6567,West
5934,2024-07-27,345,4,237.76,951.04,0.0,CUST9646,West
5935,2024-07-27,648,1,246.16,246.16,0.0,CUST1351,West
5936,2024-07-27,279,1,66.18,66.18,0.0,CUST5813,North
5937,2024-07-27,117,3,176.48,529.44,27.84,CUST7388,North
5938,2024-07-27,493,3,358.8,1076.4,56.64,CUST1139,South
5939,2024-07-27,384,6,188.69,1132.14,283.02,CUST6281,West
5940,2024-07-27,539,1,189.5,189.5,33.45,CUST3465,East
5941,2024-07-27,253,1,214.88,214.88,0.0,CUST4651,Central
5942,2024-07-27,582,1,102.41,102.41,18.07,CUST6351,Central
5943,2024-07-27,90,1,141.77,141.77,0.0,CUST8499,South
5944,2024-07-27,613,3,128.99,386.97,43.02,CUST6810,Central
5945,2024-07-27,199,3,248.68,746.04,39.27,CUST3500,South
5946,2024-07-27,304,2,81.42,162.84,8.58,CUST3429,South
5947,2024-07-27,316,2,178.08,356.16,89.04,CUST6054,South
5948,2024-07-27,143,2,186.14,372.28,0.0,CUST2653,North
5949,2024-07-27,177,5,207.85,1039.25,0.0,CUST9739,Central
5950,2024-07-27,332,5,193.56,967.8,0.0,CUST1646,South
5951,2024-07-27,11,1,99.54,99.54,0.0,CUST9848,East
5952,2024-07-27,77,2,36.89,73.78,3.9,CUST2134,East
5953,2024-07-27,517,3,153.5,460.5,0.0,CUST6166,South
5954,2024-07-27,406,4,394.54,1578.16,394.56,CUST4421,South
5955,2024-07-27,468,2,127.26,254.52,0.0,CUST5963,South
5956,2024-07-27,183,5,269.99,1349.95,71.05,CUST7951,East
5957,2024-07-27,646,1,137.17,137.17,0.0,CUST4817,South
5958,2024-07-27,410,1,70.91,70.91,3.73,CUST6821,North
5959,2024-07-27,449,4,145.53,582.12,145.56,CUST3249,West
5960,2024-07-27,334,2,96.41,192.82,0.0,CUST3017,West
5961,2024-07-27,522,1,174.09,174.09,19.35,CUST1416,West
5962,2024-07-27,525,2,441.54,883.08,0.0,CUST4417,West
5963,2024-07-27,597,1,111.05,111.05,12.34,CUST1806,West
5964,2024-07-27,9,2,53.6,107.2,11.9,CUST8185,West
5965,2024-07-27,153,4,158.23,632.92,271.24,CUST4254,South
5966,2024-07-27,274,1,51.56,51.56,9.1,CUST7234,Central
5967,2024-07-27,415,1,362.78,362.78,19.1,CUST3042,North
5968,2024-07-27,616,3,271.41,814.23,0.0,CUST3868,Central
5969,2024-07-28,529,1,375.47,375.47,19.76,CUST9462,North
5970,2024-07-28,236,3,23.3,69.9,29.94,CUST3668,South
5971,2024-07-28,557,4,135.65,542.6,60.28,CUST2971,West
5972,2024-07-28,282,1,66.82,66.82,0.0,CUST6871,East
5973,2024-07-28,86,4,108.08,432.32,0.0,CUST7801,South
5974,2024-07-28,225,1,131.59,131.59,0.0,CUST4446,North
5975,2024-07-28,148,2,57.88,115.76,12.86,CUST9305,East
5976,2024-07-28,522,2,174.09,348.18,38.7,CUST8831,East
5977,2024-07-28,489,1,317.79,317.79,0.0,CUST9335,North
5978,2024-07-28,254,6,220.76,1324.56,331.14,CUST8486,North
5979,2024-07-28,522,5,174.09,870.45,96.75,CUST1118,West
5980,2024-07-28,178,3,44.15,132.45,14.7,CUST7881,West
5981,2024-07-28,572,1,191.76,191.76,21.3,CUST2639,East
5982,2024-07-28,297,1,75.15,75.15,3.96,CUST6904,East
5983,2024-07-28,456,1,315.63,315.63,0.0,CUST2069,West
5984,2024-07-28,509,1,118.13,118.13,13.13,CUST5926,South
5985,2024-07-28,322,2,82.74,165.48,8.7,CUST2383,West
5986,2024-07-28,185,1,82.86,82.86,0.0,CUST8722,North
5987,2024-07-28,186,2,57.21,114.42,0.0,CUST5500,East
5988,2024-07-28,344,2,184.34,368.68,0.0,CUST1743,South
5989,2024-07-28,333,1,57.48,57.48,0.0,CUST5079,South
5990,2024-07-28,291,2,107.78,215.56,92.38,CUST1151,South
5991,2024-07-28,603,4,137.64,550.56,97.16,CUST9497,South
5992,2024-07-28,65,2,18.81,37.62,4.18,CUST3297,West
5993,2024-07-28,414,1,195.56,195.56,10.3,CUST1638,North
5994,2024-07-28,163,1,244.64,244.64,43.17,CUST4437,East
5995,2024-07-28,539,2,189.5,379.0,66.9,CUST7089,Central
5996,2024-07-28,200,1,197.82,197.82,34.92,CUST7797,South
5997,2024-07-28,228,1,57.02,57.02,3.0,CUST7868,South
5998,2024-07-28,256,2,185.84,371.68,19.56,CUST3861,Central
5999,2024-07-28,561,3,314.96,944.88,404.94,CUST3480,South
6000,2024-07-28,642,2,181.11,362.22,0.0,CUST6981,North
6001,2024-07-28,427,3,115.57,346.71,86.67,CUST3660,North
6002,2024-07-28,580,1,265.4,265.4,0.0,CUST9151,South
6003,2024-07-28,172,2,72.93,145.86,7.66,CUST6014,West
6004,2024-07-28,69,1,74.33,74.33,13.11,CUST7114,East
6005,2024-07-28,484,3,373.57,1120.71,0.0,CUST6260,North
6006,2024-07-28,23,4,45.6,182.4,32.16,CUST1423,East
6007,2024-07-28,624,1,65.44,65.44,0.0,CUST1466,West
6008,2024-07-28,67,1,33.8,33.8,1.78,CUST1560,South
6009,2024-07-28,45,1,128.57,128.57,6.77,CUST7679,North
6010,2024-07-28,345,2,237.76,475.52,0.0,CUST9838,West
6011,2024-07-28,371,2,147.18,294.36,15.48,CUST9604,South
6012,2024-07-28,409,1,300.27,300.27,15.8,CUST3591,North
6013,2024-07-28,146,1,38.24,38.24,0.0,CUST1244,East
6014,2024-07-28,559,6,72.94,437.64,109.38,CUST4648,North
6015,2024-07-28,1,2,48.08,96.16,41.22,CUST7879,North
6016,2024-07-28,398,4,27.91,111.64,27.92,CUST2841,West
6017,2024-07-28,17,3,21.34,64.02,21.36,CUST8609,West
6018,2024-07-28,497,3,155.22,465.66,51.75,CUST9793,West
6019,2024-07-28,142,3,131.41,394.23,0.0,CUST3202,Central
6020,2024-07-28,423,1,111.05,111.05,5.85,CUST1011,East
6021,2024-07-28,171,1,154.6,154.6,8.14,CUST8802,West
6022,2024-07-28,55,4,49.74,198.96,0.0,CUST5208,South
6023,2024-07-28,321,4,33.65,134.6,7.08,CUST6290,Central
6024,2024-07-28,270,3,151.65,454.95,0.0,CUST6989,Central
6025,2024-07-28,471,2,155.99,311.98,34.66,CUST2579,West
6026,2024-07-28,265,3,36.18,108.54,27.12,CUST9074,Central
6027,2024-07-28,410,1,70.91,70.91,3.73,CUST4215,South
6028,2024-07-28,115,1,243.77,243.77,27.08,CUST4593,Central
6029,2024-07-28,200,1,197.82,197.82,34.92,CUST3126,South
6030,2024-07-28,562,4,350.37,1401.48,350.36,CUST4695,North
6031,2024-07-28,85,1,22.77,22.77,2.53,CUST2553,West
6032,2024-07-28,467,2,443.68,887.36,98.6,CUST5625,Central
6033,2024-07-28,57,2,112.69,225.38,56.34,CUST2724,South
6034,2024-07-28,220,4,220.69,882.76,0.0,CUST4706,East
6035,2024-07-28,113,3,101.6,304.8,0.0,CUST4024,East
6036,2024-07-28,121,6,198.75,1192.5,511.02,CUST6384,West
6037,2024-07-28,325,5,230.92,1154.6,60.8,CUST9518,Central
6038,2024-07-28,92,3,112.17,336.51,84.12,CUST5370,South
6039,2024-07-28,145,3,96.63,289.89,32.22,CUST6373,West
6040,2024-07-28,159,3,140.42,421.26,0.0,CUST7140,South
6041,2024-07-28,463,1,241.35,241.35,0.0,CUST1560,West
6042,2024-07-28,304,3,81.42,244.26,12.87,CUST1786,South
6043,2024-07-28,63,3,47.15,141.45,7.44,CUST3984,North
6044,2024-07-28,85,2,22.77,45.54,5.06,CUST3342,North
6045,2024-07-28,624,3,65.44,196.32,0.0,CUST4896,South
6046,2024-07-28,513,1,451.17,451.17,23.75,CUST7500,East
6047,2024-07-28,205,1,274.45,274.45,0.0,CUST1191,Central
6048,2024-07-28,11,1,99.54,99.54,0.0,CUST8877,West
6049,2024-07-28,99,2,180.81,361.62,90.4,CUST6634,South
6050,2024-07-28,292,1,154.86,154.86,8.15,CUST7646,West
6051,2024-07-28,385,6,97.89,587.34,146.82,CUST4519,West
6052,2024-07-28,545,1,496.03,496.03,0.0,CUST5305,Central
6053,2024-07-28,35,2,20.78,41.56,17.82,CUST8206,North
6054,2024-07-28,18,3,116.43,349.29,87.3,CUST5576,Central
6055,2024-07-28,28,4,73.3,293.2,97.72,CUST6527,East
6056,2024-07-28,401,1,368.26,368.26,0.0,CUST4052,East
6057,2024-07-28,18,5,116.43,582.15,145.5,CUST6586,West
6058,2024-07-28,493,2,358.8,717.6,37.76,CUST9993,West
6059,2024-07-28,415,3,362.78,1088.34,57.3,CUST2581,East
6060,2024-07-28,350,2,68.09,136.18,7.18,CUST9504,East
6061,2024-07-28,476,1,272.2,272.2,48.03,CUST2034,East
6062,2024-07-28,153,3,158.23,474.69,203.43,CUST7988,North
6063,2024-07-28,49,2,83.56,167.12,8.8,CUST9901,South
6064,2024-07-28,66,3,74.26,222.78,0.0,CUST2549,South
6065,2024-07-28,642,1,181.11,181.11,0.0,CUST8494,North
6066,2024-07-28,647,4,155.75,623.0,109.96,CUST2970,Central
6067,2024-07-28,368,4,101.51,406.04,101.48,CUST5844,South
6068,2024-07-28,371,1,147.18,147.18,7.74,CUST6695,East
6069,2024-07-28,190,1,249.91,249.91,0.0,CUST8414,West
6070,2024-07-28,5,1,83.42,83.42,14.72,CUST2359,Central
6071,2024-07-28,528,2,474.12,948.24,49.9,CUST3991,West
6072,2024-07-28,165,2,143.29,286.58,0.0,CUST9370,South
6073,2024-07-28,516,1,59.99,59.99,6.66,CUST3321,South
6074,2024-07-28,185,2,82.86,165.72,0.0,CUST1273,South
6075,2024-07-28,511,1,363.84,363.84,0.0,CUST6798,Central
6076,2024-07-28,155,1,244.7,244.7,0.0,CUST3486,Central
6077,2024-07-28,251,1,196.65,196.65,21.85,CUST9692,Central
6078,2024-07-28,450,2,55.85,111.7,0.0,CUST1769,Central
6079,2024-07-28,382,1,82.53,82.53,14.56,CUST6941,Central
6080,2024-07-28,368,2,101.51,203.02,50.74,CUST4775,Central
6081,2024-07-28,251,1,196.65,196.65,21.85,CUST3732,East
6082,2024-07-28,338,4,98.57,394.28,168.96,CUST3600,North
6083,2024-07-28,517,4,153.5,614.0,0.0,CUST3713,Central
6084,2024-07-28,622,4,190.52,762.08,190.52,CUST4707,South
6085,2024-07-28,205,1,274.45,274.45,0.0,CUST9860,Central
6086,2024-07-28,56,2,57.67,115.34,0.0,CUST7947,South
6087,2024-07-28,485,3,289.64,868.92,45.72,CUST5561,North
6088,2024-07-28,87,1,86.57,86.57,0.0,CUST7567,East
6089,2024-07-28,616,1,271.41,271.41,0.0,CUST7386,Central
6090,2024-07-28,194,2,106.15,212.3,0.0,CUST7901,West
6091,2024-07-28,45,1,128.57,128.57,6.77,CUST8667,East
6092,2024-07-28,623,1,211.93,211.93,23.55,CUST3230,East
6093,2024-07-28,360,1,54.03,54.03,9.53,CUST1005,North
6094,2024-07-28,50,2,23.3,46.6,0.0,CUST5117,Central
6095,2024-07-28,611,3,286.73,860.19,0.0,CUST6105,South
6096,2024-07-28,371,2,147.18,294.36,15.48,CUST2094,North
6097,2024-07-28,430,3,304.18,912.54,0.0,CUST7723,South
6098,2024-07-28,284,1,129.11,129.11,6.8,CUST3355,West
6099,2024-07-28,221,3,37.03,111.09,47.64,CUST3625,South
6100,2024-07-28,431,1,379.04,379.04,19.95,CUST7410,South
6101,2024-07-28,437,2,322.81,645.62,33.98,CUST7865,West
6102,2024-07-28,259,2,105.32,210.64,52.66,CUST4168,South
6103,2024-07-28,505,1,154.23,154.23,8.12,CUST6741,North
6104,2024-07-28,200,1,197.82,197.82,34.92,CUST4707,East
6105,2024-07-28,621,5,224.85,1124.25,198.4,CUST3300,West
6106,2024-07-28,187,3,47.17,141.51,24.99,CUST3022,Central
6107,2024-07-28,240,1,262.54,262.54,29.17,CUST3487,South
6108,2024-07-28,121,5,198.75,993.75,425.85,CUST8264,South
6109,2024-07-28,646,1,137.17,137.17,0.0,CUST5513,East
6110,2024-07-28,3,2,40.28,80.56,0.0,CUST1176,North
6111,2024-07-28,322,1,82.74,82.74,4.35,CUST9529,East
6112,2024-07-28,422,2,91.08,182.16,78.08,CUST9589,North
6113,2024-07-28,616,2,271.41,542.82,0.0,CUST8718,South
6114,2024-07-28,374,1,120.29,120.29,13.36,CUST8180,East
6115,2024-07-28,261,1,180.89,180.89,9.53,CUST3045,Central
6116,2024-07-28,201,2,43.38,86.76,28.92,CUST8444,South
6117,2024-07-28,430,1,304.18,304.18,0.0,CUST2153,East
6118,2024-07-28,74,4,89.32,357.28,39.68,CUST5458,North
6119,2024-07-28,428,4,142.31,569.24,0.0,CUST7250,East
6120,2024-07-28,266,5,174.64,873.2,374.2,CUST2848,West
6121,2024-07-28,161,2,151.55,303.1,53.48,CUST7978,Central
6122,2024-07-28,88,4,103.87,415.48,0.0,CUST3759,West
6123,2024-07-28,59,1,124.48,124.48,0.0,CUST5769,South
6124,2024-07-28,225,1,131.59,131.59,0.0,CUST9566,North
6125,2024-07-28,348,2,54.91,109.82,12.2,CUST2451,Central
6126,2024-07-28,626,1,232.81,232.81,12.26,CUST6940,South
6127,2024-07-28,97,3,245.8,737.4,81.93,CUST9102,West
6128,2024-07-28,326,2,48.12,96.24,10.7,CUST7908,North
6129,2024-07-28,305,1,141.03,141.03,24.89,CUST2723,East
6130,2024-07-28,527,2,401.69,803.38,141.78,CUST5519,East
6131,2024-07-28,51,1,21.68,21.68,2.41,CUST9320,East
6132,2024-07-28,170,1,158.03,158.03,0.0,CUST7875,East
6133,2024-07-28,353,6,32.98,197.88,84.78,CUST6843,North
6134,2024-07-28,255,1,243.48,243.48,42.97,CUST1211,North
6135,2024-07-28,533,2,203.67,407.34,71.88,CUST8955,South
6136,2024-07-28,508,3,275.63,826.89,275.64,CUST9109,South
6137,2024-07-28,400,2,272.62,545.24,181.74,CUST8106,East
6138,2024-07-28,379,4,177.68,710.72,78.96,CUST2703,West
6139,2024-07-28,438,1,61.42,61.42,0.0,CUST7157,Central
6140,2024-07-28,450,3,55.85,167.55,0.0,CUST9502,West
6141,2024-07-28,556,1,417.12,417.12,0.0,CUST1689,Central
6142,2024-07-28,441,3,130.89,392.67,69.27,CUST2766,Central
6143,2024-07-28,564,5,84.69,423.45,22.25,CUST2615,Central
6144,2024-07-28,236,2,23.3,46.6,19.96,CUST2555,North
6145,2024-07-28,167,1,33.89,33.89,0.0,CUST4909,East
6146,2024-07-28,158,1,217.36,217.36,38.35,CUST7911,West
6147,2024-07-28,400,2,272.62,545.24,181.74,CUST1653,East
6148,2024-07-28,241,1,169.95,169.95,29.99,CUST8212,West
6149,2024-07-28,456,1,315.63,315.63,0.0,CUST9564,North
6150,2024-07-28,258,3,42.21,126.63,0.0,CUST7532,West
6151,2024-07-28,46,1,30.22,30.22,5.33,CUST1420,South
6152,2024-07-28,365,3,84.44,253.32,0.0,CUST3961,North
6153,2024-07-28,560,4,169.52,678.08,0.0,CUST6389,North
6154,2024-07-28,481,1,78.53,78.53,8.73,CUST5788,West
6155,2024-07-28,139,2,220.99,441.98,49.1,CUST1464,West
6156,2024-07-28,269,1,259.4,259.4,0.0,CUST5153,East
6157,2024-07-28,38,2,95.11,190.22,33.56,CUST6636,East
6158,2024-07-28,19,2,59.6,119.2,0.0,CUST5074,East
6159,2024-07-28,312,1,123.53,123.53,6.5,CUST8307,North
6160,2024-07-28,61,3,99.97,299.91,75.0,CUST6316,West
6161,2024-07-28,406,4,394.54,1578.16,394.56,CUST5311,South
6162,2024-07-28,97,3,245.8,737.4,81.93,CUST4430,Central
6163,2024-07-28,197,1,110.88,110.88,19.56,CUST9966,East
6164,2024-07-28,466,6,90.17,541.02,135.24,CUST7575,East
6165,2024-07-28,183,4,269.99,1079.96,56.84,CUST3818,West
6166,2024-07-28,509,1,118.13,118.13,13.13,CUST2456,East
6167,2024-07-28,112,2,52.53,105.06,5.52,CUST6763,Central
6168,2024-07-28,50,1,23.3,23.3,0.0,CUST9818,South
6169,2024-07-28,584,1,229.21,229.21,25.47,CUST6186,East
6170,2024-07-28,422,5,91.08,455.4,195.2,CUST2659,North
6171,2024-07-28,591,1,275.51,275.51,14.5,CUST7652,East
6172,2024-07-28,58,2,81.87,163.74,40.94,CUST9146,South
6173,2024-07-28,27,2,113.71,227.42,56.84,CUST7270,South
6174,2024-07-28,170,2,158.03,316.06,0.0,CUST5336,West
6175,2024-07-28,202,6,133.13,798.78,199.74,CUST6744,East
6176,2024-07-28,71,2,145.12,290.24,0.0,CUST8172,East
6177,2024-07-28,67,2,33.8,67.6,3.56,CUST3608,South
6178,2024-07-28,322,2,82.74,165.48,8.7,CUST6288,North
6179,2024-07-28,72,3,80.41,241.23,12.69,CUST2826,South
6180,2024-07-28,569,4,246.83,987.32,52.0,CUST6087,Central
6181,2024-07-28,583,2,58.72,117.44,29.38,CUST5853,Central
6182,2024-07-28,140,1,186.6,186.6,32.93,CUST9818,South
6183,2024-07-28,254,2,220.76,441.52,110.38,CUST7520,Central
6184,2024-07-28,42,1,63.02,63.02,0.0,CUST2244,South
6185,2024-07-28,333,1,57.48,57.48,0.0,CUST2529,North
6186,2024-07-28,24,2,54.47,108.94,12.1,CUST7629,East
6187,2024-07-28,131,3,137.24,411.72,176.43,CUST3388,East
